localidad,YEAR,latitud,longitud,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,ALLSKY_SFC_SW_DIFF,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,ALLSKY_SRF_ALB,CLOUD_AMT,CLRSKY_SFC_PAR_TOT,CLRSKY_SFC_SW_DWN,GWETPROF,GWETROOT,GWETTOP,ONI,PRECTOTCORR,PRECTOTCORR_SUM,PS,QV2M,RH2M,T2M,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TOA_SW_DWN,TS,WD10M,WD2M,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS2M,WS2M_MAX,WS2M_MIN,WS2M_RANGE,BIMESTRE
SAN CRISTOBAL,2021.0,4.58843,-74.0708,32.59,8.2,8.195,11.370000000000001,17.42,1.1949999999999998,0.04,2.5,0.16,78.42,11.57,25.595,0.61,0.5700000000000001,0.595,-0.99,3.45,101.75999999999999,82.225,12.265,73.92,19.23,13.93,16.58,27.174999999999997,12.535,10.19,35.35,19.485,82.7,82.7,1.705,4.720000000000001,0.095,2.2,1.0550000000000002,3.46,0.060000000000000005,1.73,1.0
SAN CRISTOBAL,2021.0,4.58843,-74.0708,32.675,7.5649999999999995,8.615,6.525,15.735,1.1,0.035,2.195,0.155,90.185,11.995000000000001,26.479999999999997,0.625,0.59,0.62,-0.75,5.074999999999999,154.42000000000002,82.27000000000001,13.02,79.405,18.945,14.879999999999999,16.915,26.195,13.629999999999999,8.469999999999999,37.36,19.29,97.05000000000001,96.7,1.46,4.275,0.04,2.26,0.935,3.145,0.034999999999999996,1.7149999999999999,2.0
SAN CRISTOBAL,2021.0,4.58843,-74.0708,32.09,8.274999999999999,8.715,8.425,17.009999999999998,1.3050000000000002,0.04,2.51,0.17,85.705,11.645,25.405,0.63,0.585,0.615,-0.43,4.1499999999999995,125.36999999999999,82.4,12.76,78.81,18.759999999999998,14.59,16.674999999999997,25.675,12.045,9.094999999999999,35.51,18.97,121.30000000000001,123.1,1.77,6.055,0.075,2.305,1.1400000000000001,4.34,0.04,1.795,3.0
SAN CRISTOBAL,2021.0,4.58843,-74.0708,32.015,8.045,8.684999999999999,8.379999999999999,16.755000000000003,1.22,0.04,2.365,0.16,85.61,11.614999999999998,25.495,0.61,0.5549999999999999,0.575,-0.445,2.075,64.36,82.415,12.010000000000002,74.17500000000001,18.905,13.68,16.29,26.075,11.86,10.54,35.88,19.259999999999998,129.15,129.75,2.225,7.3500000000000005,0.09000000000000001,2.725,1.45,5.195,0.045000000000000005,2.175,4.0
SAN CRISTOBAL,2021.0,4.58843,-74.0708,32.135,8.56,8.629999999999999,10.105,17.81,1.28,0.04,2.46,0.16,81.20500000000001,12.094999999999999,26.48,0.565,0.53,0.555,-0.74,3.9699999999999998,120.72,82.35499999999999,12.425,74.59,19.380000000000003,14.165,16.775,27.21,12.735,10.315000000000001,36.65,19.895,111.9,113.35000000000001,1.65,5.08,0.11,2.145,1.07,3.71,0.049999999999999996,1.73,5.0
SAN CRISTOBAL,2021.0,4.58843,-74.0708,32.129999999999995,8.265,7.98,11.605,17.205,1.255,0.04,2.42,0.17,75.985,11.325,24.65,0.55,0.515,0.54,-0.98,2.495,75.98,82.255,13.065000000000001,77.32,19.5,14.954999999999998,17.225,26.655,14.24,8.95,34.125,19.93,45.4,42.9,1.515,4.0,0.095,2.09,0.97,2.9349999999999996,0.04,1.645,6.0
SANTA FE,2021.0,4.60947,-74.08135,32.59,8.2,8.195,11.370000000000001,17.42,1.1949999999999998,0.04,2.5,0.16,78.42,11.57,25.595,0.61,0.5700000000000001,0.595,-0.99,3.45,101.75999999999999,82.225,12.265,73.92,19.23,13.93,16.58,27.174999999999997,12.535,10.19,35.35,19.485,82.7,82.7,1.705,4.720000000000001,0.095,2.2,1.0550000000000002,3.46,0.060000000000000005,1.73,1.0
SANTA FE,2021.0,4.60947,-74.08135,32.675,7.5649999999999995,8.615,6.525,15.735,1.1,0.035,2.195,0.155,90.185,11.995000000000001,26.479999999999997,0.625,0.59,0.62,-0.75,5.074999999999999,154.42000000000002,82.27000000000001,13.02,79.405,18.945,14.879999999999999,16.915,26.195,13.629999999999999,8.469999999999999,37.36,19.29,97.05000000000001,96.7,1.46,4.275,0.04,2.26,0.935,3.145,0.034999999999999996,1.7149999999999999,2.0
SANTA FE,2021.0,4.60947,-74.08135,32.09,8.274999999999999,8.715,8.425,17.009999999999998,1.3050000000000002,0.04,2.51,0.17,85.705,11.645,25.405,0.63,0.585,0.615,-0.43,4.1499999999999995,125.36999999999999,82.4,12.76,78.81,18.759999999999998,14.59,16.674999999999997,25.675,12.045,9.094999999999999,35.51,18.97,121.30000000000001,123.1,1.77,6.055,0.075,2.305,1.1400000000000001,4.34,0.04,1.795,3.0
SANTA FE,2021.0,4.60947,-74.08135,32.015,8.045,8.684999999999999,8.379999999999999,16.755000000000003,1.22,0.04,2.365,0.16,85.61,11.614999999999998,25.495,0.61,0.5549999999999999,0.575,-0.445,2.075,64.36,82.415,12.010000000000002,74.17500000000001,18.905,13.68,16.29,26.075,11.86,10.54,35.88,19.259999999999998,129.15,129.75,2.225,7.3500000000000005,0.09000000000000001,2.725,1.45,5.195,0.045000000000000005,2.175,4.0
SANTA FE,2021.0,4.60947,-74.08135,32.135,8.56,8.629999999999999,10.105,17.81,1.28,0.04,2.46,0.16,81.20500000000001,12.094999999999999,26.48,0.565,0.53,0.555,-0.74,3.9699999999999998,120.72,82.35499999999999,12.425,74.59,19.380000000000003,14.165,16.775,27.21,12.735,10.315000000000001,36.65,19.895,111.9,113.35000000000001,1.65,5.08,0.11,2.145,1.07,3.71,0.049999999999999996,1.73,5.0
SANTA FE,2021.0,4.60947,-74.08135,32.129999999999995,8.265,7.98,11.605,17.205,1.255,0.04,2.42,0.17,75.985,11.325,24.65,0.55,0.515,0.54,-0.98,2.495,75.98,82.255,13.065000000000001,77.32,19.5,14.954999999999998,17.225,26.655,14.24,8.95,34.125,19.93,45.4,42.9,1.515,4.0,0.095,2.09,0.97,2.9349999999999996,0.04,1.645,6.0
SUBA,2021.0,4.7594,-74.09035,32.59,8.2,8.195,11.370000000000001,17.42,1.1949999999999998,0.04,2.5,0.16,78.42,11.57,25.595,0.61,0.585,0.6,-0.99,3.205,94.265,84.45,12.91,72.985,20.810000000000002,15.075,17.939999999999998,30.04,14.52,10.465,35.35,21.155,56.15,50.6,1.475,4.34,0.035,2.1399999999999997,0.9099999999999999,3.1399999999999997,0.025,1.62,1.0
SUBA,2021.0,4.7594,-74.09035,32.675,7.5649999999999995,8.615,6.525,15.735,1.1,0.035,2.195,0.155,90.185,11.995000000000001,26.479999999999997,0.615,0.59,0.62,-0.75,4.109999999999999,125.185,84.495,13.54,77.285,20.53,15.875,18.205,28.4,15.49,8.905000000000001,37.36,20.975,84.7,85.0,1.3199999999999998,3.705,0.02,2.085,0.835,2.715,0.04,1.5950000000000002,2.0
SUBA,2021.0,4.7594,-74.09035,32.09,8.274999999999999,8.715,8.425,17.009999999999998,1.3050000000000002,0.04,2.51,0.17,85.705,11.645,25.405,0.595,0.565,0.565,-0.43,2.54,76.42,84.625,12.91,72.3,21.01,15.155000000000001,18.08,29.615000000000002,13.899999999999999,10.225,35.51,21.555,140.5,144.60000000000002,1.44,4.609999999999999,0.06,2.075,0.9099999999999999,3.27,0.02,1.575,3.0
SUBA,2021.0,4.7594,-74.09035,32.015,8.045,8.684999999999999,8.379999999999999,16.755000000000003,1.22,0.04,2.365,0.16,85.61,11.614999999999998,25.495,0.565,0.525,0.485,-0.445,1.06,32.885,84.63499999999999,11.945,65.145,21.674999999999997,13.945,17.810000000000002,30.585,14.05,12.095,35.88,22.59,149.7,150.4,1.6600000000000001,5.645,0.015,2.29,1.075,4.01,0.04,1.795,4.0
SUBA,2021.0,4.7594,-74.09035,32.135,8.56,8.629999999999999,10.105,17.81,1.28,0.04,2.46,0.16,81.20500000000001,12.094999999999999,26.48,0.535,0.515,0.515,-0.74,2.955,89.92,84.58,12.825,70.255,21.59,14.98,18.285,30.990000000000002,15.035,11.425,36.65,22.545,256.25,252.5,1.38,4.05,0.04,2.08,0.9,2.92,0.03,1.585,5.0
SUBA,2021.0,4.7594,-74.09035,32.129999999999995,8.265,7.98,11.605,17.205,1.255,0.04,2.42,0.17,75.985,11.325,24.65,0.535,0.515,0.525,-0.98,2.305,70.255,84.495,13.575,76.67500000000001,20.825000000000003,15.91,18.365000000000002,30.0,15.5,9.45,34.125,21.58,10.15,7.050000000000001,1.545,4.4,0.11000000000000001,2.175,1.0,3.1950000000000003,0.055,1.69,6.0
SUMAPAZ,2021.0,4.2,-74.2,32.59,8.2,8.195,11.370000000000001,17.42,1.1949999999999998,0.04,2.5,0.16,78.42,11.57,25.595,0.7,0.6950000000000001,0.71,-0.99,3.85,113.645,79.99000000000001,11.885,78.675,17.17,13.075,15.120000000000001,24.235,10.92,9.315000000000001,35.35,17.515,87.65,88.80000000000001,2.09,5.880000000000001,0.16,2.165,1.325,4.245,0.10500000000000001,1.8050000000000002,1.0
SUMAPAZ,2021.0,4.2,-74.2,32.675,7.5649999999999995,8.615,6.525,15.735,1.1,0.035,2.195,0.155,90.185,11.995000000000001,26.479999999999997,0.74,0.73,0.745,-0.75,6.38,193.94,80.03,12.525,83.72,16.955,13.91,15.434999999999999,23.555,11.7,7.495,37.36,17.354999999999997,103.5,104.05,2.0,5.68,0.22,2.3049999999999997,1.32,4.125,0.10500000000000001,1.8599999999999999,2.0
SUMAPAZ,2021.0,4.2,-74.2,32.09,8.274999999999999,8.715,8.425,17.009999999999998,1.3050000000000002,0.04,2.51,0.17,85.705,11.645,25.405,0.775,0.765,0.765,-0.43,5.755,174.56,80.16,12.36,84.48,16.59,13.715,15.15,22.61,10.605,7.905,35.51,16.884999999999998,118.44999999999999,118.95,2.58,7.415,0.33,2.605,1.7,5.25,0.16999999999999998,2.105,3.0
SUMAPAZ,2021.0,4.2,-74.2,32.015,8.045,8.684999999999999,8.379999999999999,16.755000000000003,1.22,0.04,2.365,0.16,85.61,11.614999999999998,25.495,0.75,0.73,0.735,-0.445,2.935,90.99,80.18,11.67,81.65,16.314999999999998,12.855,14.585,22.805,10.4,8.940000000000001,35.88,16.675,123.55,123.85,3.385,9.195,0.52,3.475,2.25,6.395,0.255,2.79,4.0
SUMAPAZ,2021.0,4.2,-74.2,32.135,8.56,8.629999999999999,10.105,17.81,1.28,0.04,2.46,0.16,81.20500000000001,12.094999999999999,26.48,0.7,0.69,0.71,-0.74,4.68,142.29000000000002,80.12,12.004999999999999,80.41499999999999,17.009999999999998,13.25,15.13,23.935,10.835,9.19,36.65,17.485,117.35,118.25,2.465,6.47,0.345,2.665,1.62,4.605,0.155,2.17,5.0
SUMAPAZ,2021.0,4.2,-74.2,32.129999999999995,8.265,7.98,11.605,17.205,1.255,0.04,2.42,0.17,75.985,11.325,24.65,0.675,0.665,0.685,-0.98,2.74,83.25999999999999,80.015,12.695,81.565,17.625,14.129999999999999,15.875,23.57,12.415,8.075,34.125,18.025,71.55,71.30000000000001,1.685,4.29,0.13,1.935,1.0699999999999998,3.1,0.065,1.6099999999999999,6.0
TEUSAQUILLO,2021.0,4.65942,-74.09919,32.59,8.2,8.195,11.370000000000001,17.42,1.1949999999999998,0.04,2.5,0.16,78.42,11.57,25.595,0.61,0.5700000000000001,0.595,-0.99,3.45,101.75999999999999,82.225,12.265,73.92,19.23,13.93,16.58,27.174999999999997,12.535,10.19,35.35,19.485,82.7,82.7,1.705,4.720000000000001,0.095,2.2,1.0550000000000002,3.46,0.060000000000000005,1.73,1.0
TEUSAQUILLO,2021.0,4.65942,-74.09919,32.675,7.5649999999999995,8.615,6.525,15.735,1.1,0.035,2.195,0.155,90.185,11.995000000000001,26.479999999999997,0.625,0.59,0.62,-0.75,5.074999999999999,154.42000000000002,82.27000000000001,13.02,79.405,18.945,14.879999999999999,16.915,26.195,13.629999999999999,8.469999999999999,37.36,19.29,97.05000000000001,96.7,1.46,4.275,0.04,2.26,0.935,3.145,0.034999999999999996,1.7149999999999999,2.0
TEUSAQUILLO,2021.0,4.65942,-74.09919,32.09,8.274999999999999,8.715,8.425,17.009999999999998,1.3050000000000002,0.04,2.51,0.17,85.705,11.645,25.405,0.63,0.585,0.615,-0.43,4.1499999999999995,125.36999999999999,82.4,12.76,78.81,18.759999999999998,14.59,16.674999999999997,25.675,12.045,9.094999999999999,35.51,18.97,121.30000000000001,123.1,1.77,6.055,0.075,2.305,1.1400000000000001,4.34,0.04,1.795,3.0
TEUSAQUILLO,2021.0,4.65942,-74.09919,32.015,8.045,8.684999999999999,8.379999999999999,16.755000000000003,1.22,0.04,2.365,0.16,85.61,11.614999999999998,25.495,0.61,0.5549999999999999,0.575,-0.445,2.075,64.36,82.415,12.010000000000002,74.17500000000001,18.905,13.68,16.29,26.075,11.86,10.54,35.88,19.259999999999998,129.15,129.75,2.225,7.3500000000000005,0.09000000000000001,2.725,1.45,5.195,0.045000000000000005,2.175,4.0
TEUSAQUILLO,2021.0,4.65942,-74.09919,32.135,8.56,8.629999999999999,10.105,17.81,1.28,0.04,2.46,0.16,81.20500000000001,12.094999999999999,26.48,0.565,0.53,0.555,-0.74,3.9699999999999998,120.72,82.35499999999999,12.425,74.59,19.380000000000003,14.165,16.775,27.21,12.735,10.315000000000001,36.65,19.895,111.9,113.35000000000001,1.65,5.08,0.11,2.145,1.07,3.71,0.049999999999999996,1.73,5.0
TEUSAQUILLO,2021.0,4.65942,-74.09919,32.129999999999995,8.265,7.98,11.605,17.205,1.255,0.04,2.42,0.17,75.985,11.325,24.65,0.55,0.515,0.54,-0.98,2.495,75.98,82.255,13.065000000000001,77.32,19.5,14.954999999999998,17.225,26.655,14.24,8.95,34.125,19.93,45.4,42.9,1.515,4.0,0.095,2.09,0.97,2.9349999999999996,0.04,1.645,6.0
TUNJUELITO,2021.0,4.59069,-74.09628,32.59,8.2,8.195,11.370000000000001,17.42,1.1949999999999998,0.04,2.5,0.16,78.42,11.57,25.595,0.61,0.5700000000000001,0.595,-0.99,3.45,101.75999999999999,82.225,12.265,73.92,19.23,13.93,16.58,27.174999999999997,12.535,10.19,35.35,19.485,82.7,82.7,1.705,4.720000000000001,0.095,2.2,1.0550000000000002,3.46,0.060000000000000005,1.73,1.0
TUNJUELITO,2021.0,4.59069,-74.09628,32.675,7.5649999999999995,8.615,6.525,15.735,1.1,0.035,2.195,0.155,90.185,11.995000000000001,26.479999999999997,0.625,0.59,0.62,-0.75,5.074999999999999,154.42000000000002,82.27000000000001,13.02,79.405,18.945,14.879999999999999,16.915,26.195,13.629999999999999,8.469999999999999,37.36,19.29,97.05000000000001,96.7,1.46,4.275,0.04,2.26,0.935,3.145,0.034999999999999996,1.7149999999999999,2.0
TUNJUELITO,2021.0,4.59069,-74.09628,32.09,8.274999999999999,8.715,8.425,17.009999999999998,1.3050000000000002,0.04,2.51,0.17,85.705,11.645,25.405,0.63,0.585,0.615,-0.43,4.1499999999999995,125.36999999999999,82.4,12.76,78.81,18.759999999999998,14.59,16.674999999999997,25.675,12.045,9.094999999999999,35.51,18.97,121.30000000000001,123.1,1.77,6.055,0.075,2.305,1.1400000000000001,4.34,0.04,1.795,3.0
TUNJUELITO,2021.0,4.59069,-74.09628,32.015,8.045,8.684999999999999,8.379999999999999,16.755000000000003,1.22,0.04,2.365,0.16,85.61,11.614999999999998,25.495,0.61,0.5549999999999999,0.575,-0.445,2.075,64.36,82.415,12.010000000000002,74.17500000000001,18.905,13.68,16.29,26.075,11.86,10.54,35.88,19.259999999999998,129.15,129.75,2.225,7.3500000000000005,0.09000000000000001,2.725,1.45,5.195,0.045000000000000005,2.175,4.0
TUNJUELITO,2021.0,4.59069,-74.09628,32.135,8.56,8.629999999999999,10.105,17.81,1.28,0.04,2.46,0.16,81.20500000000001,12.094999999999999,26.48,0.565,0.53,0.555,-0.74,3.9699999999999998,120.72,82.35499999999999,12.425,74.59,19.380000000000003,14.165,16.775,27.21,12.735,10.315000000000001,36.65,19.895,111.9,113.35000000000001,1.65,5.08,0.11,2.145,1.07,3.71,0.049999999999999996,1.73,5.0
TUNJUELITO,2021.0,4.59069,-74.09628,32.129999999999995,8.265,7.98,11.605,17.205,1.255,0.04,2.42,0.17,75.985,11.325,24.65,0.55,0.515,0.54,-0.98,2.495,75.98,82.255,13.065000000000001,77.32,19.5,14.954999999999998,17.225,26.655,14.24,8.95,34.125,19.93,45.4,42.9,1.515,4.0,0.095,2.09,0.97,2.9349999999999996,0.04,1.645,6.0
USAQUEN,2021.0,4.73197,-74.05163,32.59,8.2,8.195,11.370000000000001,17.42,1.1949999999999998,0.04,2.5,0.16,78.42,11.57,25.595,0.75,0.74,0.745,-0.99,3.62,106.27,79.47999999999999,11.635,84.445,15.625,12.575,14.1,22.439999999999998,10.024999999999999,8.895,35.35,15.93,91.45,96.45,1.98,5.43,0.20500000000000002,2.9299999999999997,1.185,3.5650000000000004,0.095,2.0100000000000002,1.0
USAQUEN,2021.0,4.73197,-74.05163,32.675,7.5649999999999995,8.615,6.525,15.735,1.1,0.035,2.195,0.155,90.185,11.995000000000001,26.479999999999997,0.775,0.77,0.775,-0.75,5.085,154.67000000000002,79.505,12.23,87.33500000000001,15.775,13.355,14.565000000000001,21.585,10.56,7.395,37.36,16.22,103.9,106.4,2.0,5.36,0.14,2.895,1.21,3.505,0.06,1.96,2.0
USAQUEN,2021.0,4.73197,-74.05163,32.09,8.274999999999999,8.715,8.425,17.009999999999998,1.3050000000000002,0.04,2.51,0.17,85.705,11.645,25.405,0.745,0.74,0.74,-0.43,2.795,84.17,79.655,12.075,87.53999999999999,15.54,13.18,14.365,21.695,9.745000000000001,7.5,35.51,15.93,106.6,106.8,2.36,6.425000000000001,0.12000000000000001,3.38,1.46,4.175000000000001,0.125,2.25,3.0
USAQUEN,2021.0,4.73197,-74.05163,32.015,8.045,8.684999999999999,8.379999999999999,16.755000000000003,1.22,0.04,2.365,0.16,85.61,11.614999999999998,25.495,0.69,0.6799999999999999,0.665,-0.445,1.47,45.584999999999994,79.7,11.485,85.12,15.3,12.434999999999999,13.870000000000001,21.549999999999997,9.495000000000001,8.325,35.88,15.785,111.8,111.65,2.66,6.885,0.09,4.135,1.715,4.5,0.1,2.74,4.0
USAQUEN,2021.0,4.73197,-74.05163,32.135,8.56,8.629999999999999,10.105,17.81,1.28,0.04,2.46,0.16,81.20500000000001,12.094999999999999,26.48,0.655,0.645,0.645,-0.74,3.94,120.21000000000001,79.60499999999999,11.86,84.03999999999999,16.04,12.870000000000001,14.455,23.005000000000003,10.305,8.809999999999999,36.65,16.55,112.55,112.6,2.1550000000000002,5.88,0.030000000000000002,3.705,1.37,3.915,0.055,2.4450000000000003,5.0
USAQUEN,2021.0,4.73197,-74.05163,32.129999999999995,8.265,7.98,11.605,17.205,1.255,0.04,2.42,0.17,75.985,11.325,24.65,0.655,0.645,0.64,-0.98,1.9300000000000002,58.584999999999994,79.47999999999999,12.28,84.435,16.46,13.445,14.954999999999998,22.545,11.55,7.99,34.125,16.955,93.85,97.3,1.97,4.83,0.08499999999999999,2.88,1.165,3.125,0.04,1.9499999999999997,6.0
USME,2021.0,4.53286,-74.11451,32.59,8.2,8.195,11.370000000000001,17.42,1.1949999999999998,0.04,2.5,0.16,78.42,11.57,25.595,0.61,0.5700000000000001,0.595,-0.99,3.45,101.75999999999999,82.225,12.265,73.92,19.23,13.93,16.58,27.174999999999997,12.535,10.19,35.35,19.485,82.7,82.7,1.705,4.720000000000001,0.095,2.2,1.0550000000000002,3.46,0.060000000000000005,1.73,1.0
USME,2021.0,4.53286,-74.11451,32.675,7.5649999999999995,8.615,6.525,15.735,1.1,0.035,2.195,0.155,90.185,11.995000000000001,26.479999999999997,0.625,0.59,0.62,-0.75,5.074999999999999,154.42000000000002,82.27000000000001,13.02,79.405,18.945,14.879999999999999,16.915,26.195,13.629999999999999,8.469999999999999,37.36,19.29,97.05000000000001,96.7,1.46,4.275,0.04,2.26,0.935,3.145,0.034999999999999996,1.7149999999999999,2.0
USME,2021.0,4.53286,-74.11451,32.09,8.274999999999999,8.715,8.425,17.009999999999998,1.3050000000000002,0.04,2.51,0.17,85.705,11.645,25.405,0.63,0.585,0.615,-0.43,4.1499999999999995,125.36999999999999,82.4,12.76,78.81,18.759999999999998,14.59,16.674999999999997,25.675,12.045,9.094999999999999,35.51,18.97,121.30000000000001,123.1,1.77,6.055,0.075,2.305,1.1400000000000001,4.34,0.04,1.795,3.0
USME,2021.0,4.53286,-74.11451,32.015,8.045,8.684999999999999,8.379999999999999,16.755000000000003,1.22,0.04,2.365,0.16,85.61,11.614999999999998,25.495,0.61,0.5549999999999999,0.575,-0.445,2.075,64.36,82.415,12.010000000000002,74.17500000000001,18.905,13.68,16.29,26.075,11.86,10.54,35.88,19.259999999999998,129.15,129.75,2.225,7.3500000000000005,0.09000000000000001,2.725,1.45,5.195,0.045000000000000005,2.175,4.0
USME,2021.0,4.53286,-74.11451,32.135,8.56,8.629999999999999,10.105,17.81,1.28,0.04,2.46,0.16,81.20500000000001,12.094999999999999,26.48,0.565,0.53,0.555,-0.74,3.9699999999999998,120.72,82.35499999999999,12.425,74.59,19.380000000000003,14.165,16.775,27.21,12.735,10.315000000000001,36.65,19.895,111.9,113.35000000000001,1.65,5.08,0.11,2.145,1.07,3.71,0.049999999999999996,1.73,5.0
USME,2021.0,4.53286,-74.11451,32.129999999999995,8.265,7.98,11.605,17.205,1.255,0.04,2.42,0.17,75.985,11.325,24.65,0.55,0.515,0.54,-0.98,2.495,75.98,82.255,13.065000000000001,77.32,19.5,14.954999999999998,17.225,26.655,14.24,8.95,34.125,19.93,45.4,42.9,1.515,4.0,0.095,2.09,0.97,2.9349999999999996,0.04,1.645,6.0
ANTONIO NARINO,2022.0,4.60971,-74.08207,32.230000000000004,7.895,8.175,9.65,16.5,1.1949999999999998,0.04,2.34,0.165,81.47,11.445,25.16,0.51,0.485,0.515,-0.95,3.2750000000000004,94.59,82.25999999999999,12.235,73.52,19.369999999999997,13.899999999999999,16.634999999999998,28.229999999999997,13.395,9.73,35.345,20.049999999999997,65.5,63.5,1.63,4.325,0.08499999999999999,2.1799999999999997,1.04,3.245,0.05,1.7000000000000002,1.0
ANTONIO NARINO,2022.0,4.60971,-74.08207,32.965,7.645,8.455,6.8100000000000005,15.835,1.1150000000000002,0.04,2.335,0.135,87.785,11.965,26.240000000000002,0.615,0.595,0.635,-1.025,7.5600000000000005,230.0,82.275,13.3,81.505,18.869999999999997,15.184999999999999,17.03,26.049999999999997,13.75,8.79,37.379999999999995,19.299999999999997,83.1,81.44999999999999,1.47,4.97,0.07,2.2800000000000002,0.94,3.6399999999999997,0.045,1.755,2.0
ANTONIO NARINO,2022.0,4.60971,-74.08207,32.965,7.62,8.285,7.279999999999999,15.52,1.1949999999999998,0.04,2.33,0.14,87.41499999999999,11.605,25.225,0.765,0.73,0.74,-0.9199999999999999,8.6,263.145,82.38499999999999,12.905000000000001,81.455,18.33,14.719999999999999,16.525,24.955,12.565,8.985,35.535,18.43,128.45,131.85,1.525,4.875,0.06,2.185,0.95,3.495,0.035,1.6400000000000001,3.0
ANTONIO NARINO,2022.0,4.60971,-74.08207,32.72,8.01,8.09,9.350000000000001,16.66,1.1949999999999998,0.04,2.17,0.135,80.9,11.62,25.424999999999997,0.795,0.745,0.745,-0.8600000000000001,6.300000000000001,195.45,82.38499999999999,12.295,78.655,18.155,13.975,16.064999999999998,24.86,11.52,9.96,35.885000000000005,18.200000000000003,124.05,126.4,1.875,5.0600000000000005,0.14500000000000002,2.2199999999999998,1.18,3.6550000000000002,0.07,1.74,4.0
ANTONIO NARINO,2022.0,4.60971,-74.08207,33.1,8.365,8.809999999999999,8.545000000000002,17.145,1.295,0.04,2.335,0.16999999999999998,85.66,12.045,26.27,0.77,0.72,0.725,-1.0,6.325,193.845,82.35,12.865,80.675,18.495,14.66,16.58,25.205,11.89,9.22,36.67,18.68,93.19999999999999,93.39999999999999,1.62,5.0,0.1,2.1550000000000002,1.0350000000000001,3.645,0.05,1.665,5.0
ANTONIO NARINO,2022.0,4.60971,-74.08207,32.815,8.145,7.985,11.04,16.895,1.25,0.04,2.21,0.16,75.075,11.2,24.365000000000002,0.8200000000000001,0.76,0.755,-0.875,4.125,124.97,82.285,13.125,84.605,17.990000000000002,14.985,16.485,24.75,12.52,8.370000000000001,34.144999999999996,18.17,30.1,204.4,1.5350000000000001,5.58,0.09,2.21,0.955,4.0,0.06,1.73,6.0
BARRIOS UNIDOS,2022.0,4.6989,-74.07075,32.230000000000004,7.895,8.175,9.65,16.5,1.1949999999999998,0.04,2.34,0.165,81.47,11.445,25.16,0.51,0.485,0.515,-0.95,3.2750000000000004,94.59,82.25999999999999,12.235,73.52,19.369999999999997,13.899999999999999,16.634999999999998,28.229999999999997,13.395,9.73,35.345,20.049999999999997,65.5,63.5,1.63,4.325,0.08499999999999999,2.1799999999999997,1.04,3.245,0.05,1.7000000000000002,1.0
BARRIOS UNIDOS,2022.0,4.6989,-74.07075,32.965,7.645,8.455,6.8100000000000005,15.835,1.1150000000000002,0.04,2.335,0.135,87.785,11.965,26.240000000000002,0.615,0.595,0.635,-1.025,7.5600000000000005,230.0,82.275,13.3,81.505,18.869999999999997,15.184999999999999,17.03,26.049999999999997,13.75,8.79,37.379999999999995,19.299999999999997,83.1,81.44999999999999,1.47,4.97,0.07,2.2800000000000002,0.94,3.6399999999999997,0.045,1.755,2.0
BARRIOS UNIDOS,2022.0,4.6989,-74.07075,32.965,7.62,8.285,7.279999999999999,15.52,1.1949999999999998,0.04,2.33,0.14,87.41499999999999,11.605,25.225,0.765,0.73,0.74,-0.9199999999999999,8.6,263.145,82.38499999999999,12.905000000000001,81.455,18.33,14.719999999999999,16.525,24.955,12.565,8.985,35.535,18.43,128.45,131.85,1.525,4.875,0.06,2.185,0.95,3.495,0.035,1.6400000000000001,3.0
